variant_group_id,question_id,detection_reason,review_status
vg_408586eeabd2,906,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,907,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,908,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,909,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,910,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,914,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,926,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,933,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,946,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,953,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,977,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,989,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,997,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1011,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1016,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1034,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1041,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1049,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1073,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1103,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1131,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1148,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1149,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1166,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1191,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1220,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1239,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1273,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1274,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1279,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1282,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1292,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1296,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1310,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1319,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1321,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1322,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1323,near_duplicate_stem,legitimate_visual_scenario_collection
vg_408586eeabd2,1324,near_duplicate_stem,legitimate_visual_scenario_collection
vg_ef3493d22045,28,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_ef3493d22045,202,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_ef3493d22045,228,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_ef3493d22045,970,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_ef3493d22045,1004,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_ef3493d22045,1020,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_ef3493d22045,1062,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_48609114692c,118,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_48609114692c,120,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_48609114692c,123,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_48609114692c,124,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_48609114692c,176,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_48609114692c,236,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_48609114692c,237,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_48609114692c,240,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_48609114692c,824,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_48609114692c,922,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_48609114692c,923,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_bc74d6b9b368,118,near_duplicate_stem,legitimate_visual_scenario_collection
vg_bc74d6b9b368,120,near_duplicate_stem,legitimate_visual_scenario_collection
vg_bc74d6b9b368,123,near_duplicate_stem,legitimate_visual_scenario_collection
vg_bc74d6b9b368,124,near_duplicate_stem,legitimate_visual_scenario_collection
vg_bc74d6b9b368,176,near_duplicate_stem,legitimate_visual_scenario_collection
vg_bc74d6b9b368,236,near_duplicate_stem,legitimate_visual_scenario_collection
vg_bc74d6b9b368,237,near_duplicate_stem,legitimate_visual_scenario_collection
vg_bc74d6b9b368,240,near_duplicate_stem,legitimate_visual_scenario_collection
vg_bc74d6b9b368,824,near_duplicate_stem,legitimate_visual_scenario_collection
vg_bc74d6b9b368,922,near_duplicate_stem,legitimate_visual_scenario_collection
vg_bc74d6b9b368,923,near_duplicate_stem,legitimate_visual_scenario_collection
vg_bc74d6b9b368,925,near_duplicate_stem,legitimate_visual_scenario_collection
vg_3b2e828166e7,119,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_3b2e828166e7,238,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_e232bfb8873a,121,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_e232bfb8873a,122,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_e232bfb8873a,178,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_c91404b49596,135,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_c91404b49596,1148,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_8316e9f046ec,208,near_duplicate_stem,legitimate_visual_scenario_collection
vg_8316e9f046ec,254,near_duplicate_stem,legitimate_visual_scenario_collection
vg_8316e9f046ec,268,near_duplicate_stem,legitimate_visual_scenario_collection
vg_8316e9f046ec,698,near_duplicate_stem,legitimate_visual_scenario_collection
vg_8316e9f046ec,734,near_duplicate_stem,legitimate_visual_scenario_collection
vg_8316e9f046ec,958,near_duplicate_stem,legitimate_visual_scenario_collection
vg_8316e9f046ec,965,near_duplicate_stem,legitimate_visual_scenario_collection
vg_8316e9f046ec,987,near_duplicate_stem,legitimate_visual_scenario_collection
vg_8316e9f046ec,990,near_duplicate_stem,legitimate_visual_scenario_collection
vg_bdbebe6060de,226,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_bdbebe6060de,227,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_3231665ab2ae,254,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_3231665ab2ae,734,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_3231665ab2ae,958,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_3231665ab2ae,965,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_f1b231d22cb0,368,normalised_stem,legitimate_visual_scenario_collection
vg_f1b231d22cb0,992,normalised_stem,legitimate_visual_scenario_collection
vg_2171c46c6da3,621,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_2171c46c6da3,949,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_6091dd7a1f41,675,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_6091dd7a1f41,721,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_2ef8259d5e6a,697,exact_stem,legitimate_visual_scenario_collection
vg_2ef8259d5e6a,699,exact_stem,legitimate_visual_scenario_collection
vg_2ef8259d5e6a,702,exact_stem,legitimate_visual_scenario_collection
vg_2ef8259d5e6a,955,exact_stem,legitimate_visual_scenario_collection
vg_2ef8259d5e6a,956,exact_stem,legitimate_visual_scenario_collection
vg_6f2b7c8e11f1,697,normalised_stem,legitimate_visual_scenario_collection
vg_6f2b7c8e11f1,699,normalised_stem,legitimate_visual_scenario_collection
vg_6f2b7c8e11f1,702,normalised_stem,legitimate_visual_scenario_collection
vg_6f2b7c8e11f1,733,normalised_stem,legitimate_visual_scenario_collection
vg_6f2b7c8e11f1,955,normalised_stem,legitimate_visual_scenario_collection
vg_6f2b7c8e11f1,956,normalised_stem,legitimate_visual_scenario_collection
vg_6f2b7c8e11f1,991,normalised_stem,legitimate_visual_scenario_collection
vg_08221773ba07,703,normalised_stem,legitimate_visual_scenario_collection
vg_08221773ba07,963,normalised_stem,legitimate_visual_scenario_collection
vg_e3ba05bb24da,704,near_duplicate_stem,legitimate_visual_scenario_collection
vg_e3ba05bb24da,957,near_duplicate_stem,legitimate_visual_scenario_collection
vg_114216c0a91b,733,exact_stem,legitimate_visual_scenario_collection
vg_114216c0a91b,991,exact_stem,legitimate_visual_scenario_collection
vg_5b5ac8a66303,830,normalised_stem,legitimate_visual_scenario_collection
vg_5b5ac8a66303,831,normalised_stem,legitimate_visual_scenario_collection
vg_66116100f307,952,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_66116100f307,996,exact_stem|normalised_stem,legitimate_visual_scenario_collection
vg_21df9a10aeb8,952,near_duplicate_stem,legitimate_visual_scenario_collection
vg_21df9a10aeb8,995,near_duplicate_stem,legitimate_visual_scenario_collection
vg_21df9a10aeb8,996,near_duplicate_stem,legitimate_visual_scenario_collection
vg_8f3ba96b56c6,964,near_duplicate_stem,legitimate_visual_scenario_collection
vg_8f3ba96b56c6,981,near_duplicate_stem,legitimate_visual_scenario_collection
vg_096faf71b201,967,near_duplicate_stem,legitimate_visual_scenario_collection
vg_096faf71b201,994,near_duplicate_stem,legitimate_visual_scenario_collection
