variant_group_id,canonical_question_id,question_id,duplicate_reason,review_status,answer_variant_candidates,conflicting_correct_answers
vg_2096a07d289b,382,382,exact_stem|normalised_stem,answer_variant_review,true,false
vg_2096a07d289b,382,506,exact_stem|normalised_stem,answer_variant_review,true,false
vg_2096a07d289b,382,1056,exact_stem|normalised_stem,answer_variant_review,true,false
vg_716e44f50d86,384,384,exact_stem|normalised_stem,answer_variant_review,true,false
vg_716e44f50d86,384,1035,exact_stem|normalised_stem,answer_variant_review,true,false
vg_3b282bb06207,389,389,exact_stem|normalised_stem,needs_review,false,false
vg_3b282bb06207,389,628,exact_stem|normalised_stem,needs_review,false,false
vg_3b282bb06207,389,1037,exact_stem|normalised_stem,needs_review,false,false
vg_1249b1fa6f60,390,390,exact_stem|normalised_stem,answer_variant_review,true,false
vg_1249b1fa6f60,390,1038,exact_stem|normalised_stem,answer_variant_review,true,false
vg_8e80c03b5fd7,391,391,near_duplicate_stem,needs_review,false,false
vg_8e80c03b5fd7,391,1039,near_duplicate_stem,needs_review,false,false
vg_9628c511058c,392,392,exact_stem|normalised_stem,answer_variant_review,true,false
vg_9628c511058c,392,1040,exact_stem|normalised_stem,answer_variant_review,true,false
vg_84b62bbf77b3,394,394,exact_stem|normalised_stem,needs_review,false,false
vg_84b62bbf77b3,394,896,exact_stem|normalised_stem,needs_review,false,false
vg_db9f034a351b,395,395,exact_stem|normalised_stem,answer_variant_review,true,false
vg_db9f034a351b,395,1042,exact_stem|normalised_stem,answer_variant_review,true,false
vg_6c1cd7dfe410,397,397,normalised_stem,answer_variant_review,true,false
vg_6c1cd7dfe410,397,1044,normalised_stem,answer_variant_review,true,false
vg_9e683d3c1131,398,398,exact_stem|normalised_stem,answer_variant_review,true,false
vg_9e683d3c1131,398,1045,exact_stem|normalised_stem,answer_variant_review,true,false
vg_40250766dc74,399,399,near_duplicate_stem,needs_review,false,false
vg_40250766dc74,399,1046,near_duplicate_stem,needs_review,false,false
vg_4fc9b903f07c,404,404,normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_4fc9b903f07c,404,443,normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_e0161cd0ffc7,410,410,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_e0161cd0ffc7,410,447,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_d7fe8da2ea12,410,410,near_duplicate_stem,needs_review,false,false
vg_d7fe8da2ea12,410,411,near_duplicate_stem,needs_review,false,false
vg_d7fe8da2ea12,410,447,near_duplicate_stem,needs_review,false,false
vg_d7fe8da2ea12,410,1050,near_duplicate_stem,needs_review,false,false
vg_d7fe8da2ea12,410,1051,near_duplicate_stem,needs_review,false,false
vg_a58b17500191,415,415,near_duplicate_stem,needs_review,false,false
vg_a58b17500191,415,1022,near_duplicate_stem,needs_review,false,false
vg_4b8999710062,416,416,exact_stem|normalised_stem,answer_variant_review,true,false
vg_4b8999710062,416,1023,exact_stem|normalised_stem,answer_variant_review,true,false
vg_5f057c605fdf,418,418,exact_stem|normalised_stem,answer_variant_review,true,false
vg_5f057c605fdf,418,1026,exact_stem|normalised_stem,answer_variant_review,true,false
vg_a51fd9fd276c,420,420,exact_stem|normalised_stem,answer_variant_review,true,false
vg_a51fd9fd276c,420,455,exact_stem|normalised_stem,answer_variant_review,true,false
vg_a51fd9fd276c,420,1060,exact_stem|normalised_stem,answer_variant_review,true,false
vg_a645b5770600,420,420,same_question_answers_reordered,needs_review,false,false
vg_a645b5770600,420,455,same_question_answers_reordered,needs_review,false,false
vg_ff0ac16a3474,423,423,near_duplicate_stem,needs_review,false,false
vg_ff0ac16a3474,423,1090,near_duplicate_stem,needs_review,false,false
vg_18eeda465fb0,424,424,exact_stem|normalised_stem,answer_variant_review,true,false
vg_18eeda465fb0,424,1064,exact_stem|normalised_stem,answer_variant_review,true,false
vg_1d7271ddd784,426,426,near_duplicate_stem,needs_review,false,false
vg_1d7271ddd784,426,1066,near_duplicate_stem,needs_review,false,false
vg_60cb9a3c3e75,427,427,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_60cb9a3c3e75,427,461,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_4970a695a721,428,428,exact_stem|normalised_stem,answer_variant_review,true,false
vg_4970a695a721,428,1068,exact_stem|normalised_stem,answer_variant_review,true,false
vg_49cf4eb3192f,429,429,exact_stem|normalised_stem,answer_variant_review,true,false
vg_49cf4eb3192f,429,1094,exact_stem|normalised_stem,answer_variant_review,true,false
vg_029d2f2c7292,430,430,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_029d2f2c7292,430,463,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_e8c2e53b117a,433,433,near_duplicate_stem,needs_review,false,false
vg_e8c2e53b117a,433,1074,near_duplicate_stem,needs_review,false,false
vg_71d2ae483c60,435,435,near_duplicate_stem,needs_review,false,false
vg_71d2ae483c60,435,1075,near_duplicate_stem,needs_review,false,false
vg_0d71423fa340,439,439,exact_stem|normalised_stem,answer_variant_review,true,false
vg_0d71423fa340,439,1078,exact_stem|normalised_stem,answer_variant_review,true,false
vg_07b234688928,441,441,exact_stem|normalised_stem,needs_review,false,false
vg_07b234688928,441,1080,exact_stem|normalised_stem,needs_review,false,false
vg_bba557a8355e,442,442,near_duplicate_stem,needs_review,false,false
vg_bba557a8355e,442,1009,near_duplicate_stem,needs_review,false,false
vg_bba557a8355e,442,1082,near_duplicate_stem,needs_review,false,false
vg_abb02c4eb817,444,444,exact_stem|normalised_stem,answer_variant_review,true,false
vg_abb02c4eb817,444,822,exact_stem|normalised_stem,answer_variant_review,true,false
vg_18cd7c69b407,445,445,near_duplicate_stem,needs_review,false,false
vg_18cd7c69b407,445,1083,near_duplicate_stem,needs_review,false,false
vg_26b70a6f56b8,446,446,exact_stem|normalised_stem,answer_variant_review,true,false
vg_26b70a6f56b8,446,629,exact_stem|normalised_stem,answer_variant_review,true,false
vg_26b70a6f56b8,446,1084,exact_stem|normalised_stem,answer_variant_review,true,false
vg_d29231b70bf3,448,448,exact_stem|normalised_stem,answer_variant_review,true,false
vg_d29231b70bf3,448,1087,exact_stem|normalised_stem,answer_variant_review,true,false
vg_061fee673014,456,456,exact_stem|normalised_stem,answer_variant_review,true,false
vg_061fee673014,456,1097,exact_stem|normalised_stem,answer_variant_review,true,false
vg_cc42c665b5ac,460,460,near_duplicate_stem,needs_review,false,false
vg_cc42c665b5ac,460,1101,near_duplicate_stem,needs_review,false,false
vg_43a91225bbc1,462,462,near_duplicate_stem,needs_review,false,false
vg_43a91225bbc1,462,973,near_duplicate_stem,needs_review,false,false
vg_43a91225bbc1,462,1069,near_duplicate_stem,needs_review,false,false
vg_0713e30f22b8,465,465,normalised_stem,needs_review,false,false
vg_0713e30f22b8,465,630,normalised_stem,needs_review,false,false
vg_4538380fc7b2,466,466,near_duplicate_stem,needs_review,false,false
vg_4538380fc7b2,466,1115,near_duplicate_stem,needs_review,false,false
vg_77fdafa2bd28,467,467,near_duplicate_stem,needs_review,false,false
vg_77fdafa2bd28,467,1116,near_duplicate_stem,needs_review,false,false
vg_053964834918,471,471,exact_stem|normalised_stem,answer_variant_review,true,false
vg_053964834918,471,1118,exact_stem|normalised_stem,answer_variant_review,true,false
vg_053964834918,471,1119,exact_stem|normalised_stem,answer_variant_review,true,false
vg_95a692fe4418,474,474,exact_stem|normalised_stem,answer_variant_review,true,false
vg_95a692fe4418,474,631,exact_stem|normalised_stem,answer_variant_review,true,false
vg_95a692fe4418,474,1124,exact_stem|normalised_stem,answer_variant_review,true,false
vg_95a692fe4418,474,1125,exact_stem|normalised_stem,answer_variant_review,true,false
vg_7d1a38dbf699,477,477,near_duplicate_stem,needs_review,false,false
vg_7d1a38dbf699,477,478,near_duplicate_stem,needs_review,false,false
vg_7d1a38dbf699,477,480,near_duplicate_stem,needs_review,false,false
vg_7d1a38dbf699,477,643,near_duplicate_stem,needs_review,false,false
vg_7d1a38dbf699,477,683,near_duplicate_stem,needs_review,false,false
vg_7d1a38dbf699,477,826,near_duplicate_stem,needs_review,false,false
vg_ff95c2584a06,478,478,exact_stem,needs_review,false,false
vg_ff95c2584a06,478,683,exact_stem,needs_review,false,false
vg_6ad387591f7d,478,478,normalised_stem,needs_review,false,false
vg_6ad387591f7d,478,683,normalised_stem,needs_review,false,false
vg_6ad387591f7d,478,826,normalised_stem,needs_review,false,false
vg_6e8e83015ac5,479,479,exact_stem,answer_variant_review,true,false
vg_6e8e83015ac5,479,1134,exact_stem,answer_variant_review,true,false
vg_f98f542809f3,479,479,normalised_stem,answer_variant_review,true,false
vg_f98f542809f3,479,1134,normalised_stem,answer_variant_review,true,false
vg_f98f542809f3,479,1135,normalised_stem,answer_variant_review,true,false
vg_05075e656bc2,480,480,exact_stem|normalised_stem,needs_review,false,false
vg_05075e656bc2,480,643,exact_stem|normalised_stem,needs_review,false,false
vg_e1c081949fd9,481,481,near_duplicate_stem,needs_review,false,false
vg_e1c081949fd9,481,1138,near_duplicate_stem,needs_review,false,false
vg_bd08ff9f5628,485,485,near_duplicate_stem,needs_review,false,false
vg_bd08ff9f5628,485,1147,near_duplicate_stem,needs_review,false,false
vg_0fb5501ec862,490,490,exact_stem|normalised_stem,answer_variant_review,true,false
vg_0fb5501ec862,490,1154,exact_stem|normalised_stem,answer_variant_review,true,false
vg_1eaa74c9f446,491,491,exact_stem|normalised_stem,answer_variant_review,true,false
vg_1eaa74c9f446,491,492,exact_stem|normalised_stem,answer_variant_review,true,false
vg_1eaa74c9f446,491,493,exact_stem|normalised_stem,answer_variant_review,true,false
vg_b54cece4047a,491,491,near_duplicate_stem,answer_variant_review,true,false
vg_b54cece4047a,491,492,near_duplicate_stem,answer_variant_review,true,false
vg_b54cece4047a,491,493,near_duplicate_stem,answer_variant_review,true,false
vg_b54cece4047a,491,895,near_duplicate_stem,answer_variant_review,true,false
vg_b54cece4047a,491,1155,near_duplicate_stem,answer_variant_review,true,false
vg_b54cece4047a,491,1156,near_duplicate_stem,answer_variant_review,true,false
vg_21cf8c61f215,495,495,exact_stem|normalised_stem,answer_variant_review,true,false
vg_21cf8c61f215,495,1251,exact_stem|normalised_stem,answer_variant_review,true,false
vg_4f48ac2f5b06,496,496,near_duplicate_stem,needs_review,false,false
vg_4f48ac2f5b06,496,1253,near_duplicate_stem,needs_review,false,false
vg_91b4588baaf7,500,500,exact_stem|normalised_stem,answer_variant_review,true,false
vg_91b4588baaf7,500,1150,exact_stem|normalised_stem,answer_variant_review,true,false
vg_91b4588baaf7,500,1151,exact_stem|normalised_stem,answer_variant_review,true,false
vg_9ad310341825,504,504,exact_stem|normalised_stem,answer_variant_review,true,false
vg_9ad310341825,504,1036,exact_stem|normalised_stem,answer_variant_review,true,false
vg_6902a76edbb7,508,508,exact_stem|normalised_stem,answer_variant_review,true,false
vg_6902a76edbb7,508,1092,exact_stem|normalised_stem,answer_variant_review,true,false
vg_a999167bf0b4,512,512,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_a999167bf0b4,512,711,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_c55b0783405e,513,513,exact_stem|normalised_stem,answer_variant_review,true,false
vg_c55b0783405e,513,1129,exact_stem|normalised_stem,answer_variant_review,true,false
vg_8c9daa8b7d1d,514,514,exact_stem|normalised_stem,needs_review,false,false
vg_8c9daa8b7d1d,514,550,exact_stem|normalised_stem,needs_review,false,false
vg_77be51794d54,517,517,exact_stem,answer_variant_review,true,false
vg_77be51794d54,517,688,exact_stem,answer_variant_review,true,false
vg_77be51794d54,517,689,exact_stem,answer_variant_review,true,false
vg_a9b2e2dbe3d5,517,517,normalised_stem,answer_variant_review,true,false
vg_a9b2e2dbe3d5,517,688,normalised_stem,answer_variant_review,true,false
vg_a9b2e2dbe3d5,517,689,normalised_stem,answer_variant_review,true,false
vg_a9b2e2dbe3d5,517,1246,normalised_stem,answer_variant_review,true,false
vg_a9b2e2dbe3d5,517,1247,normalised_stem,answer_variant_review,true,false
vg_ce782294e6c5,518,518,exact_stem|normalised_stem,answer_variant_review,true,false
vg_ce782294e6c5,518,690,exact_stem|normalised_stem,answer_variant_review,true,false
vg_ce782294e6c5,518,691,exact_stem|normalised_stem,answer_variant_review,true,false
vg_15c55e249e41,519,519,near_duplicate_stem,needs_review,false,false
vg_15c55e249e41,519,1243,near_duplicate_stem,needs_review,false,false
vg_15c55e249e41,519,1245,near_duplicate_stem,needs_review,false,false
vg_17e30bc709d5,522,522,exact_stem|normalised_stem,needs_review,false,false
vg_17e30bc709d5,522,665,exact_stem|normalised_stem,needs_review,false,false
vg_c5c0c70a0739,525,525,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_c5c0c70a0739,525,724,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_7a10d4179dc0,526,526,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_7a10d4179dc0,526,828,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_0c71e03fd441,527,527,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_0c71e03fd441,527,717,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_25226e14877a,531,531,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_25226e14877a,531,735,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_cdf0d73c3a0e,532,532,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_cdf0d73c3a0e,532,728,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_e78d72595816,533,533,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_e78d72595816,533,590,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_d05e4120d9de,534,534,near_duplicate_stem,answer_variant_review,true,false
vg_d05e4120d9de,534,983,near_duplicate_stem,answer_variant_review,true,false
vg_d05e4120d9de,534,984,near_duplicate_stem,answer_variant_review,true,false
vg_6372a86ef52f,535,535,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_6372a86ef52f,535,736,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_b1d44762fa71,536,536,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_b1d44762fa71,536,738,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_b1d44762fa71,536,795,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_c8c0e263a24b,536,536,near_duplicate_stem,needs_review,false,false
vg_c8c0e263a24b,536,537,near_duplicate_stem,needs_review,false,false
vg_c8c0e263a24b,536,617,near_duplicate_stem,needs_review,false,false
vg_c8c0e263a24b,536,737,near_duplicate_stem,needs_review,false,false
vg_c8c0e263a24b,536,738,near_duplicate_stem,needs_review,false,false
vg_c8c0e263a24b,536,739,near_duplicate_stem,needs_review,false,false
vg_c8c0e263a24b,536,795,near_duplicate_stem,needs_review,false,false
vg_5c06081bc6e8,537,537,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_5c06081bc6e8,537,739,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_10c4b69d2ca5,541,541,exact_stem|normalised_stem,answer_variant_review,true,false
vg_10c4b69d2ca5,541,542,exact_stem|normalised_stem,answer_variant_review,true,false
vg_553a96c62bac,543,543,exact_stem|normalised_stem,answer_variant_review,true,false
vg_553a96c62bac,543,577,exact_stem|normalised_stem,answer_variant_review,true,false
vg_553a96c62bac,543,637,exact_stem|normalised_stem,answer_variant_review,true,false
vg_553a96c62bac,543,638,exact_stem|normalised_stem,answer_variant_review,true,false
vg_553a96c62bac,543,712,exact_stem|normalised_stem,answer_variant_review,true,false
vg_f26c589cbdb3,543,543,same_question_answers_reordered,needs_review,false,false
vg_f26c589cbdb3,543,712,same_question_answers_reordered,needs_review,false,false
vg_243ae1f42fcc,545,545,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_243ae1f42fcc,545,885,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_bc75a6db318d,546,546,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_bc75a6db318d,546,886,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_d45e098f122a,547,547,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_d45e098f122a,547,713,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_f8ae5a3da02e,548,548,normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_f8ae5a3da02e,548,866,normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_6a94e4ae8cc8,549,549,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_6a94e4ae8cc8,549,867,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_24270701ef80,551,551,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_24270701ef80,551,869,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_eb192a8e6d26,552,552,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_eb192a8e6d26,552,872,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_16fb5fc2ff50,554,554,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_16fb5fc2ff50,554,875,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_54f08f69cf16,555,555,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_54f08f69cf16,555,878,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_c58f7bfcf73a,555,555,near_duplicate_stem,needs_review,false,false
vg_c58f7bfcf73a,555,873,near_duplicate_stem,needs_review,false,false
vg_c58f7bfcf73a,555,878,near_duplicate_stem,needs_review,false,false
vg_b7b0614edd4c,556,556,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_b7b0614edd4c,556,880,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_6c4244d671fc,557,557,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_6c4244d671fc,557,881,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_2fd1b2548aa8,559,559,exact_stem|normalised_stem,answer_variant_review,true,false
vg_2fd1b2548aa8,559,937,exact_stem|normalised_stem,answer_variant_review,true,false
vg_ceaad7c77cd5,560,560,near_duplicate_stem,needs_review,false,false
vg_ceaad7c77cd5,560,1067,near_duplicate_stem,needs_review,false,false
vg_00ba0dc98eb1,562,562,exact_stem|normalised_stem,answer_variant_review,true,false
vg_00ba0dc98eb1,562,645,exact_stem|normalised_stem,answer_variant_review,true,false
vg_00ba0dc98eb1,562,943,exact_stem|normalised_stem,answer_variant_review,true,false
vg_532cb866e9f0,565,565,exact_stem|normalised_stem,answer_variant_review,true,false
vg_532cb866e9f0,565,1005,exact_stem|normalised_stem,answer_variant_review,true,false
vg_5dfcdbd2e920,568,568,exact_stem|normalised_stem,answer_variant_review,true,false
vg_5dfcdbd2e920,568,1010,exact_stem|normalised_stem,answer_variant_review,true,false
vg_b26ad7810e71,572,572,near_duplicate_stem,needs_review,false,false
vg_b26ad7810e71,572,573,near_duplicate_stem,needs_review,false,false
vg_b26ad7810e71,572,1221,near_duplicate_stem,needs_review,false,false
vg_045ad6e3b9b4,574,574,normalised_stem,answer_variant_review,true,false
vg_045ad6e3b9b4,574,1222,normalised_stem,answer_variant_review,true,false
vg_e61a157fde06,576,576,normalised_stem,answer_variant_review,true,false
vg_e61a157fde06,576,627,normalised_stem,answer_variant_review,true,false
vg_d57eec954c44,577,577,same_question_answers_reordered,needs_review,false,false
vg_d57eec954c44,577,638,same_question_answers_reordered,needs_review,false,false
vg_5f5a66eb1fe4,580,580,exact_stem|normalised_stem,answer_variant_review,true,false
vg_5f5a66eb1fe4,580,612,exact_stem|normalised_stem,answer_variant_review,true,false
vg_5f5a66eb1fe4,580,732,exact_stem|normalised_stem,answer_variant_review,true,false
vg_77cace7902ce,582,582,exact_stem|normalised_stem,answer_variant_review,true,false
vg_77cace7902ce,582,1237,exact_stem|normalised_stem,answer_variant_review,true,false
vg_9b6e3935bf7a,586,586,exact_stem|normalised_stem,answer_variant_review,true,false
vg_9b6e3935bf7a,586,1238,exact_stem|normalised_stem,answer_variant_review,true,false
vg_9a2d2ba45193,587,587,exact_stem,needs_review,false,false
vg_9a2d2ba45193,587,797,exact_stem,needs_review,false,false
vg_0de5e1bccd63,587,587,normalised_stem,needs_review,false,false
vg_0de5e1bccd63,587,777,normalised_stem,needs_review,false,false
vg_0de5e1bccd63,587,797,normalised_stem,needs_review,false,false
vg_c065fde53cb3,592,592,near_duplicate_stem,needs_review,false,false
vg_c065fde53cb3,592,593,near_duplicate_stem,needs_review,false,false
vg_0e1ce8d333f1,595,595,near_duplicate_stem,needs_review,false,false
vg_0e1ce8d333f1,595,1260,near_duplicate_stem,needs_review,false,false
vg_6b125c19f546,597,597,exact_stem|normalised_stem,answer_variant_review,true,false
vg_6b125c19f546,597,1263,exact_stem|normalised_stem,answer_variant_review,true,false
vg_12f772529d66,598,598,exact_stem|normalised_stem,answer_variant_review,true,false
vg_12f772529d66,598,1265,exact_stem|normalised_stem,answer_variant_review,true,false
vg_9e110f08d039,599,599,exact_stem|normalised_stem,answer_variant_review,true,false
vg_9e110f08d039,599,600,exact_stem|normalised_stem,answer_variant_review,true,false
vg_7d01c897ef07,602,602,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_7d01c897ef07,602,722,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_a068a987dee1,604,604,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_a068a987dee1,604,723,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_7840006771c4,608,608,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_7840006771c4,608,841,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_7cc321c426cf,609,609,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_7cc321c426cf,609,848,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_d423afd4e1c3,610,610,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_d423afd4e1c3,610,730,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_735725d26768,610,610,near_duplicate_stem,needs_review,false,false
vg_735725d26768,610,730,near_duplicate_stem,needs_review,false,false
vg_735725d26768,610,1299,near_duplicate_stem,needs_review,false,false
vg_facd430f0ba1,611,611,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_facd430f0ba1,611,731,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_c714bcc99776,611,611,near_duplicate_stem,needs_review,false,false
vg_c714bcc99776,611,731,near_duplicate_stem,needs_review,false,false
vg_c714bcc99776,611,1300,near_duplicate_stem,needs_review,false,false
vg_c074a67a6212,612,612,same_question_answers_reordered,needs_review,false,false
vg_c074a67a6212,612,732,same_question_answers_reordered,needs_review,false,false
vg_88ccaadcf810,616,616,near_duplicate_stem,needs_review,false,false
vg_88ccaadcf810,616,794,near_duplicate_stem,needs_review,false,false
vg_70a90da7c9e6,617,617,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_70a90da7c9e6,617,737,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_fe2941ca29d5,619,619,near_duplicate_stem,needs_review,false,false
vg_fe2941ca29d5,619,620,near_duplicate_stem,needs_review,false,false
vg_f5c2fccfa00d,623,623,exact_stem|normalised_stem,needs_review,false,false
vg_f5c2fccfa00d,623,701,exact_stem|normalised_stem,needs_review,false,false
vg_741fb527faec,625,625,exact_stem|normalised_stem,answer_variant_review,true,false
vg_741fb527faec,625,1317,exact_stem|normalised_stem,answer_variant_review,true,false
vg_741fb527faec,625,1318,exact_stem|normalised_stem,answer_variant_review,true,false
vg_1e4ba676600e,632,632,near_duplicate_stem,needs_review,false,false
vg_1e4ba676600e,632,1120,near_duplicate_stem,needs_review,false,false
vg_7ee8a518762c,634,634,exact_stem|normalised_stem,answer_variant_review,true,false
vg_7ee8a518762c,634,635,exact_stem|normalised_stem,answer_variant_review,true,false
vg_ea415ce9edd6,636,636,exact_stem|normalised_stem,needs_review,false,false
vg_ea415ce9edd6,636,644,exact_stem|normalised_stem,needs_review,false,false
vg_29e81db00d0d,640,640,normalised_stem,answer_variant_review,true,false
vg_29e81db00d0d,640,1096,normalised_stem,answer_variant_review,true,false
vg_96efb34e09f5,646,646,exact_stem|normalised_stem,answer_variant_review,true,false
vg_96efb34e09f5,646,879,exact_stem|normalised_stem,answer_variant_review,true,false
vg_5cd2a41b7064,647,647,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_5cd2a41b7064,647,877,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_8056510478c4,647,647,near_duplicate_stem,needs_review,false,false
vg_8056510478c4,647,877,near_duplicate_stem,needs_review,false,false
vg_8056510478c4,647,882,near_duplicate_stem,needs_review,false,false
vg_c1a716f8a20b,648,648,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_c1a716f8a20b,648,887,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_5fe31e4a36cb,649,649,near_duplicate_stem,needs_review,false,false
vg_5fe31e4a36cb,649,651,near_duplicate_stem,needs_review,false,false
vg_08c75df09a1e,657,657,near_duplicate_stem,needs_review,false,false
vg_08c75df09a1e,657,658,near_duplicate_stem,needs_review,false,false
vg_2e1d81c20033,660,660,near_duplicate_stem,needs_review,false,false
vg_2e1d81c20033,660,661,near_duplicate_stem,needs_review,false,false
vg_fb9ea4026a63,672,672,exact_stem|normalised_stem,needs_review,false,false
vg_fb9ea4026a63,672,693,exact_stem|normalised_stem,needs_review,false,false
vg_94e9fbda3c90,680,680,exact_stem|normalised_stem,answer_variant_review,true,false
vg_94e9fbda3c90,680,1121,exact_stem|normalised_stem,answer_variant_review,true,false
vg_31a1e8175a14,685,685,exact_stem|normalised_stem,answer_variant_review,true,false
vg_31a1e8175a14,685,686,exact_stem|normalised_stem,answer_variant_review,true,false
vg_5859d128b4ed,692,692,normalised_stem,answer_variant_review,true,false
vg_5859d128b4ed,692,1132,normalised_stem,answer_variant_review,true,false
vg_5859d128b4ed,692,1133,normalised_stem,answer_variant_review,true,false
vg_9c6e6b91408e,695,695,exact_stem|normalised_stem,answer_variant_review,true,false
vg_9c6e6b91408e,695,951,exact_stem|normalised_stem,answer_variant_review,true,false
vg_1c6badbe4116,700,700,near_duplicate_stem,needs_review,false,false
vg_1c6badbe4116,700,954,near_duplicate_stem,needs_review,false,false
vg_352c6649a8a0,705,705,normalised_stem,answer_variant_review,true,false
vg_352c6649a8a0,705,959,normalised_stem,answer_variant_review,true,false
vg_9eebdb73c281,706,706,near_duplicate_stem,needs_review,false,false
vg_9eebdb73c281,706,960,near_duplicate_stem,needs_review,false,false
vg_dbb1e4e3a646,714,714,exact_stem|normalised_stem,answer_variant_review,true,false
vg_dbb1e4e3a646,714,971,exact_stem|normalised_stem,answer_variant_review,true,false
vg_e29bba06b4a9,715,715,exact_stem|normalised_stem,answer_variant_review,true,false
vg_e29bba06b4a9,715,972,exact_stem|normalised_stem,answer_variant_review,true,false
vg_085d690bc48b,715,715,near_duplicate_stem,answer_variant_review,true,false
vg_085d690bc48b,715,972,near_duplicate_stem,answer_variant_review,true,false
vg_085d690bc48b,715,986,near_duplicate_stem,answer_variant_review,true,false
